"n_pages","perc_pages","avg_warc_record_length","sum_warc_record_length","max_warc_record_length","percentiles_warc_record_length","perc_warc_storage","perc_truncated","sum_warc_record_length_truncated","perc_warc_storage_truncated","sum_warc_record_length_truncated_length","perc_warc_storage_truncated_length","content_mime_detected","reason_truncated","common_url_path_suffixes","uniq_tlds","uniq_domains","uniq_hosts","top_tlds","top_domains"
"5004","1.86737005316894E-4","2383.2186250999202","11925626","354754","[629, 633, 644, 647, 657, 816, 1072, 1318, 1548, 1586, 2054, 6136, 25492, 113497]","1.3594805218866947E-5","0.4396482813749001","3768912","4.2964306047372495E-6","3768912","4.2964306047372495E-6","application/vnd.apple.mpegurl","{length=22}","[{.m3u, 1749}, {.m3u8, 758}, {.php, 639}, {.cgi, 110}, {.ctv, 49}]","69","296","369","[{com, 1718}, {dev, 509}, {org, 484}, {am, 436}, {at, 374}, {net, 323}, {io, 236}, {cloud, 159}, {de, 148}, {ch, 114}, {tv, 75}, {fun, 50}, {lt, 49}, {ru, 48}, {fr, 45}, {info, 29}, {eu, 16}, {dk, 15}, {cz, 13}, {xyz, 13}, {jp, 11}, {edu, 11}, {fo, 7}, {il, 6}, {dad, 6}]","{icann.org=44, revolutionsoundrecords.org=72, streamstat.net=109, rsi.ch=102, mk.io=175, jetstre.am=436, dorftv.at=373, amazingdiscoveries.org=178, unsignedbandweb.com=240, deltaboogie.com=130, freetv.fun=49, universal-music.de=72, azhr.tv=49, musuzodis.lt=49, sureserver.com=609, volnorez.com=197, workers.dev=505, shoutcast.com=48, united.cloud=159, privatehost.com=56, iptvmate.net=34, santbanitapes.org=66, adultiptv.net=43, hansadutta.com=154, enpc.fr=37}"
"4883","1.8222158212677727E-4","1686.2639770632807","8234027","10299","[1509, 1511, 1513, 1515, 1517, 1521, 1563, 1677, 1946, 2240, 2376, 2503, 2573, 2646]","9.386508786364032E-6","0.0","0","0.0","0","0.0","application/x-votable+xml",,"[{.vot, 4878}]","5","5","5","[{eu, 4878}]","{oca.eu=4878, msu.ru=1, u-strasbg.fr=1, esa.int=1, g-vo.org=2}"
"4866","1.8158718382733937E-4","503453.70920674066","2449805749","944519","[3066, 8307, 35792, 64335, 97966, 104541, 612378, 817012, 914141, 920626, 924691, 929952, 934586, 937569]","0.0027926946544957433","64.48828606658446","2290003079","0.002610525083514323","2290003079","0.002610525083514323","application/x-idl-save-file","{length=3138}","[{.dat, 4743}, {.sav, 114}]","7","8","9","[{fr, 4742}, {gov, 96}, {jp, 16}, {edu, 9}]","{nao.ac.jp=6, uni-heidelberg.de=1, obspm.fr=4742, nies.go.jp=10, nasa.gov=96, unh.edu=9, itc.nl=1, wygasz.edu.pl=1}"
"4548","1.6972020387314828E-4","5336.719217238347","24271399","66510","[2079, 2170, 2305, 2537, 2856, 3075, 3411, 5982, 6999, 8709, 13406, 21480, 33415, 38360]","2.766856362881093E-5","1.9788918205804749","3239335","3.6927309613481392E-6","3239335","3.6927309613481392E-6","application/vnd.sdmx.genericdata+xml","{length=90}","[{.A, 429}, {.N, 206}, {.ALL, 204}, {.00, 133}, {.D, 115}, {.2, 49}, {.E, 46}, {.1, 42}, {._Z, 33}, {.A02, 19}, {.A04, 14}, {._T, 13}, {.O, 10}, {.ME, 6}, {.000, 6}, {.EUR, 5}, {.A1, 5}, {.11A, 5}]","2","2","2","[{de, 4511}, {eu, 37}]","{europa.eu=37, bundesbank.de=4511}"
"4505","1.6811554935104066E-4","1989.0617092119867","8960723","4422","[1386, 1413, 1463, 1553, 1627, 1747, 1981, 2172, 2293, 2400, 2600, 2791, 2973, 3392]","1.0214917338949007E-5","0.0","0","0.0","0","0.0","text/x-suse-ymp",,"[{.ymp, 4505}]","2","3","3","[{org, 4053}, {com, 452}]","{linuxkamarada.com=2, suse.com=450, opensuse.org=4053}"
"4480","1.671826106753967E-4","387010.6665178572","1733807786","1050396","[14889, 23928, 45988, 64671, 79967, 109931, 205531, 699918, 991442, 1022257, 1041107, 1047629, 1049064, 1049581]","0.0019764814977113105","25.089285714285715","1072932602","0.0012231064211775627","1072843327","0.0012230046507349954","application/vnd.ms-powerpoint","{length=1123, disconnect=1}","[{.ppt, 758}, {.php, 258}, {.ashx, 76}, {.aspx, 37}, {.pps, 36}, {.pot, 19}, {.html, 13}, {.asp, 12}, {.jsp, 5}, {.cfm, 5}]","74","588","613","[{org, 1843}, {com, 999}, {ru, 115}, {cz, 114}, {tr, 113}, {ua, 109}, {int, 107}, {it, 103}, {net, 81}, {nl, 78}, {edu, 72}, {gov, 54}, {tw, 47}, {lc, 43}, {br, 41}, {uk, 39}, {jp, 33}, {sa, 29}, {fr, 28}, {eu, 26}, {sk, 25}, {de, 21}, {us, 21}, {ro, 20}, {at, 18}]","{ion.org=139, unfccc.int=40, isa-arbor.com=135, iiarjournals.org=92, jneurosci.org=426, uwpress.org=32, ijssurgery.com=96, snmjournals.org=153, ajnr.org=48, rutgerheij.nl=43, eneuro.org=206, ochsnerjournal.org=77, coe.int=60, rcjournal.com=444, ghspjournal.org=42, ankara.edu.tr=89, telemetryspectrum.org=51, confex.com=62, ersjournals.com=103, adha.org=78, nemo.gov.lc=43, cuni.cz=35, inau.org.ua=79, life-science-alliance.org=93, ariae.org=30}"
"4459","1.6639894218785579E-4","12809.261493608432","57116497","274805","[799, 881, 1357, 1755, 2095, 2597, 7952, 18208, 24548, 29585, 36605, 51916, 69887, 95601]","6.511085049111874E-5","0.022426553038797935","244021","2.781755829264754E-7","244021","2.781755829264754E-7","message/news","{length=1}","[{.php, 122}, {.txt, 103}, {.html, 26}, {.cgi, 25}, {.1, 20}, {.readme, 19}, {.pl, 17}, {.faq, 13}, {.2, 12}, {.4, 11}, {.3, 10}, {.43, 8}, {.0, 7}, {.02, 7}, {.01, 6}, {.crew, 5}, {.misc, 5}]","29","103","114","[{de, 1966}, {pl, 1223}, {nl, 333}, {net, 331}, {org, 261}, {com, 161}, {edu, 37}, {fi, 35}, {ir, 21}, {name, 16}, {fr, 11}, {sh, 11}, {it, 11}, {tm, 8}, {uk, 7}, {se, 5}]","{xmission.com=17, safetylit.org=72, textfiles.com=20, icm.edu.pl=1223, scovetta.com=9, asis.sh=11, yczf.com=17, vectortrading.nl=32, debian.org=56, jussieu.fr=10, zloadr.com=10, freebsd.org=65, bbsdocumentary.com=25, garr.it=11, muizenwinkel.nl=9, iut.ac.ir=19, howardknight.net=321, netbsd.org=32, funet.fi=35, nluug.nl=289, watanabe.name=16, delorie.com=25, hardenedbsd.org=11, iastate.edu=27, gwdg.de=1956}"
"4402","1.6427184200738757E-4","2701.9398000908677","11893939","853089","[841, 859, 890, 925, 956, 1055, 1483, 2428, 3329, 4295, 6621, 11304, 17223, 26021]","1.3558683124062847E-5","0.04543389368468878","945641","1.0779983542980938E-6","945641","1.0779983542980938E-6","text/x-patch","{length=2}","[{.cgi, 9}]","4","20","22","[{org, 4269}, {net, 130}]","{x2go.org=9, linaro.org=313, dpdk.org=424, pearsoncomputing.net=1, python.org=1, cbaines.net=21, yoctoproject.org=83, libcamera.org=38, ozlabs.org=1761, imfreedom.org=87, kernel.org=758, lunr.nl=1, nagios.org=1, openvpn.net=108, ipfire.org=55, inode64.com=2, sourceware.org=714, esnacc.org=3, winehq.org=2, open-mesh.org=20}"
"4319","1.6117448560424964E-4","1063.6149571660108","4593753","2735","[580, 598, 655, 697, 734, 789, 1122, 1388, 1399, 1428, 1447, 1457, 1465, 1472]","5.236721096115684E-6","0.0","0","0.0","0","0.0","application/x-ms-asx",,"[{.asx, 3449}, {.pl, 167}, {.php, 53}, {.asp, 26}, {.wax, 8}, {.wvx, 6}]","54","387","466","[{org, 1706}, {net, 826}, {com, 647}, {it, 431}, {jp, 247}, {nl, 104}, {br, 62}, {fm, 33}, {de, 27}, {at, 27}, {gov, 19}, {edu, 19}, {st, 18}, {info, 16}, {link, 13}, {cc, 12}, {tv, 12}, {ru, 11}, {app, 10}, {cz, 9}, {io, 6}, {lt, 5}]","{shoutca.st=18, kshost.com.br=51, galau.com=23, consiglio.puglia.it=271, rc-toukai.com=17, comune.torino.it=159, muzetunes.com=17, conama.org=25, fernandozamboni.com=19, scholacatharina.nl=72, rcast.net=573, university-of-healing.edu=18, wvwhitewater.com=84, dreamusic.co.jp=23, fastcast4u.com=21, wadaphoto.jp=35, channel-logos.net=217, schillerinstitute.org=108, ritsumei.ac.jp=32, monitortv.at=26, sugarmegs.org=1505, ichirin-net.com=28, somalitalkradio.com=41, cybertechmedia.com=33, manavai.com=32}"
"4263","1.590847029708072E-4","9115.87051372273","38860956","65694","[1996, 3112, 3982, 4784, 5285, 6059, 8924, 11157, 12031, 13499, 15333, 19071, 25225, 27376]","4.430015895509039E-5","0.0","0","0.0","0","0.0","application/x-dtbook+xml",,"[{.dtb, 4262}]","10","26","36","[{org, 2408}, {au, 984}, {com, 442}, {ru, 206}, {de, 135}, {net, 37}, {id, 33}, {hu, 16}]","{hs-esslingen.de=1, selectel.ru=206, alpinelinux.org=756, immortalwrt.org=2, atmark-techno.com=5, debian.org=1628, linux.org.au=984, huggy.moe=1, freebsd.org=5, rocketboards.org=4, crosslink.net=37, poliwangi.ac.id=33, netbsd.org=1, rediris.es=1, jztkft.hu=16, gzlong7.com=1, ubuntu.com=415, party-race.com=15, mupuf.org=3, coreelec.org=1, netcologne.de=133, phytec.de=1, openwrt.org=8, win-test.com=1, digi.com=4}"
"4258","1.588981152356784E-4","1244.0533114138093","5297179","1343","[1136, 1138, 1142, 1155, 1167, 1200, 1285, 1297, 1299, 1300, 1303, 1307, 1311, 1314]","6.038602645636581E-6","0.0","0","0.0","0","0.0","application/x-sfdu",,"[{.SFDU, 4232}, {.sfdu, 26}]","1","1","1","[{gov, 4258}]","{nasa.gov=4258}"
"3835","1.431127928437827E-4","562191.9496740547","2156006127","1050408","[668, 690, 742, 808, 882, 1374, 931474, 1032749, 1039806, 1042590, 1046535, 1049612, 1049797, 1050369]","0.0024577731472753476","55.071707953063886","2108209434","0.0024032865541656037","2096132152","0.0023895188663005536","application/force-download","{length=2088, disconnect=24}","[{.php, 2916}, {.aspx, 17}, {.fcl, 16}, {.nfo, 11}, {.fbx, 10}, {.FBX, 8}, {.db, 6}, {.jww, 6}, {.lay, 5}, {.bgr, 5}]","49","254","268","[{ee, 1525}, {net, 787}, {com, 712}, {nl, 170}, {org, 130}, {ru, 106}, {br, 53}, {ma, 41}, {pl, 37}, {gh, 35}, {cz, 23}, {it, 20}, {ch, 15}, {ug, 14}, {ir, 13}, {de, 13}, {info, 11}, {tv, 11}, {hu, 10}, {tw, 10}, {shop, 9}, {be, 9}, {es, 8}, {jp, 7}, {rs, 7}]","{hentaicloud.com=30, endlessparadigm.com=19, nfodb.ru=57, tendanceouest.com=59, azfilemanager.com=25, ina-iraq.com=105, pereraadio.ee=1525, brewology.com=43, ipnoticias.com=90, colrd.com=111, jtd.nl=168, almustakbalpaper.net=73, laveo.pl=18, cooltext.com=17, senfe.org=44, everyonepiano.com=17, ina-iraq.net=323, barreaurabat.ma=41, ashma.gov.gh=35, ovh.net=32, edgeemu.net=221, eecanalyzer.net=92, gstelecom.inf.br=19, spypartyfans.com=19, datanurkka.org=38}"
"3803","1.4191863133895843E-4","976.5884827767552","3713966","115858","[673, 696, 751, 807, 826, 851, 897, 953, 1002, 1093, 1279, 1326, 1432, 1806]","4.233794046492352E-6","0.0","0","0.0","0","0.0","application/xspf+xml",,"[{.xspf, 3650}, {.cgi, 76}, {.xml, 9}, {.php, 9}]","104","823","1018","[{com, 765}, {net, 407}, {org, 359}, {fr, 214}, {eu, 210}, {no, 206}, {pl, 177}, {de, 109}, {ru, 105}, {br, 98}, {fm, 87}, {es, 67}, {nl, 63}, {hu, 62}, {one, 57}, {at, 56}, {do, 54}, {ar, 45}, {ua, 43}, {it, 39}, {ch, 38}, {ro, 28}, {be, 27}, {sk, 27}, {uk, 24}]","{radiospinner.com=140, frequence3.net=60, streamstat.net=75, webnow.com.br=38, streamguys1.com=32, net-radio.fr=149, telemicro.com.do=54, top-ix.org=31, ors-shoutcast.at=35, mediasector.es=60, vestaradio.com=50, yanapak.org=38, cienradios.com.ar=34, cbnradio.com=59, radiometro.no=31, metacast.eu=60, digitalproserver.com=82, arkiwi.org=45, dyndns.org=30, smcdn.pl=162, restream.one=57, telenorcdn.net=34, royalstreamingplay.com=49, stream2net.eu=93, radionetz.de=30}"
"3790","1.4143350322762355E-4","385827.50026385224","1462286226","1048403","[11413, 14122, 18116, 26001, 37457, 66709, 249821, 710985, 912206, 971668, 1013626, 1030825, 1039615, 1043753]","0.0016669562182062437","26.59630606860158","829748171","9.458844982608128E-4","829158786","9.452126195456895E-4","application/vnd.ms-excel.sheet.macroenabled.12","{length=1006, disconnect=1, time=1}","[{.xlsm, 3444}, {.XLSM, 34}, {.php, 25}, {.ashx, 9}, {.aspx, 7}, {.htm, 6}]","105","1372","1468","[{com, 808}, {gov, 371}, {uk, 238}, {jp, 206}, {org, 203}, {ca, 202}, {au, 179}, {br, 139}, {co, 138}, {de, 109}, {ru, 100}, {net, 75}, {ch, 74}, {be, 72}, {mx, 68}, {edu, 66}, {nl, 49}, {fr, 45}, {in, 38}, {us, 37}, {cz, 33}, {dk, 33}, {se, 32}, {info, 30}, {hu, 27}]","{azureedge.us=25, medicaid.gov=29, santander.co.uk=58, rationalargumentator.com=20, get-digital-help.com=24, england.nhs.uk=47, imembrillos.gob.mx=36, treasury.gov.za=22, hbsc.ch=40, jimcontent.com=37, sebrae.com.br=25, bupasalud.com=22, 3gpp.org=39, exceleasy.com.br=20, ky.gov=34, nsw.gov.au=27, chronon.com.br=33, edbodmer.com=24, ca.gov=54, fitlindia.com=24, oeb.ca=143, aer.gov.au=95, sumproduct.com=32, dadep.gov.co=74, exceldemy.com=38}"
"3765","1.405005645519796E-4","2684.6491367861886","10107704","146526","[679, 680, 685, 690, 695, 702, 723, 777, 902, 1436, 8427, 38163, 42763, 51269]","1.1522436397884884E-5","0.10624169986719788","467669","5.3312664357429E-7","467669","5.3312664357429E-7","text/vnd.graphviz","{length=4}","[{.dot, 3569}, {.cgi, 85}, {.cwl, 42}, {.gml, 11}, {.txt, 10}, {.gv, 9}]","16","49","52","[{org, 3603}, {info, 51}, {io, 35}, {com, 19}, {net, 18}, {ru, 17}, {za, 5}, {de, 5}]","{xivilization.net=10, parois.net=2, asis.ai=4, frontiersoftware.co.za=5, mancoosi.org=3405, commonwl.org=42, sharp-sys.nl=1, skewed.de=2, kaitai.io=7, x2go.org=85, flowrun.io=27, netbsd.org=16, dilettant.life=2, graphviz.org=6, gwolf.org=2, haskell.org=3, bamsoftware.com=5, literarystructure.info=51, semantic-db.org=26, jrtechs.net=1, danopia.net=2, aurel32.net=3, uni-altai.ru=16, nullprogram.com=7, distantreader.org=11}"
"3598","1.34268534198678E-4","217029.98082267927","780873871","983591","[1357, 1538, 2783, 3948, 4846, 50785, 143880, 404652, 419281, 423752, 459255, 751982, 896920, 965626]","8.901694700762572E-4","34.07448582545859","519868205","5.926319495896477E-4","519738845","5.924844836198854E-4","application/vnd.fdsn.mseed","{length=1217, disconnect=9}","[{.mseed, 2736}]","10","15","15","[{edu, 2700}, {gr, 499}, {ch, 160}, {org, 96}, {tr, 50}, {ro, 28}, {de, 24}, {ru, 24}, {fr, 16}]","{boun.edu.tr=50, noa.gr=499, seanoe.org=7, infp.ro=28, ethz.ch=160, knmi.nl=1, gfz-potsdam.de=22, resif.fr=16, uni-muenchen.de=1, wustl.edu=2700, obspy.org=5, ifz.ru=24, orfeus-eu.org=83, bgr.de=1, raspberryshake.org=1}"
