"n_pages","perc_pages","avg_warc_record_length","sum_warc_record_length","max_warc_record_length","percentiles_warc_record_length","perc_warc_storage","perc_truncated","sum_warc_record_length_truncated","perc_warc_storage_truncated","sum_warc_record_length_truncated_length","perc_warc_storage_truncated_length","content_mime_detected","reason_truncated","common_url_path_suffixes","uniq_tlds","uniq_domains","uniq_hosts","top_tlds","top_domains"
"2731118776","90.09796582931375","31248.278448310517","85342759987857","1050188","[1093, 1806, 4070, 6170, 8114, 11397, 20095, 36634, 52607, 66742, 99623, 152039, 183379, 200379]","85.52057573023096","2.3980801412058397","10151284900320","10.17243559032413","10108348748502","10.129409978970122","text/html","{length=64028128, disconnect=1466160, time=129}","[{.html, 250949785}, {.php, 91541362}, {.htm, 22511992}, {.aspx, 10770835}, {.asp, 8763011}, {.shtml, 4472784}, {.cgi, 2768210}, {.jsp, 2092253}, {.pl, 2039227}, {.cfm, 1974802}, {.do, 1746246}, {.phtml, 993033}, {.pdf, 435594}, {.action, 335419}, {.ksp, 269405}, {.cms, 253955}, {.article, 236770}, {.1, 224111}, {.shtm, 212094}, {.0, 210911}, {.c, 204801}, {.xml, 188750}, {.h, 177245}, {.xhtml, 156435}, {.mvc, 138047}]","1264","35725627","45331028","[{com, 1196436910}, {org, 142642887}, {de, 113394412}, {ru, 112089907}, {net, 86429230}, {uk, 62522803}, {jp, 58416075}, {it, 49681332}, {fr, 48807448}, {pl, 45727342}, {nl, 44292974}, {br, 42671465}, {au, 33085884}, {cz, 26261557}, {edu, 25884821}, {es, 25124455}, {ca, 24840353}, {cn, 18805334}, {eu, 18752327}, {ua, 18171903}, {in, 17591095}, {ro, 16655453}, {ch, 16650590}, {info, 16477077}, {se, 16438263}]","{oclc.org=1827035, fandom.com=1854576, trip.com=910071, wordpress.org=1687062, appspot.com=1011116, ox.ac.uk=1118087, pixnet.net=1475476, aif.ru=1203714, blogspot.com=11997861, photoshelter.com=2019268, wiktionary.org=1640317, amazonaws.com=1440648, netlify.app=1175409, yahoo.com=1054361, pinterest.com=2138136, ning.com=1276193, google.com=907870, semrush.com=901155, elpais.com=863765, wikipedia.org=4722388, medium.com=1354910, googlesource.com=1272509, spb.ru=975434, microsoft.com=897720, libsyn.com=1073878}"
"263868889","8.704875948075934","19488.723267671772","5142467756669","1046982","[1730, 2317, 3343, 4357, 5190, 6764, 11305, 21112, 31543, 42710, 62845, 96233, 127993, 157305]","5.153182335409087","0.6313142888171254","216656446019","0.2171078601377191","214619090608","0.21506625979879623","application/xhtml+xml","{length=1515360, disconnect=150472, time=10}","[{.html, 71761208}, {.php, 34618632}, {.aspx, 8196837}, {.htm, 3325155}, {.asp, 3228488}, {.shtml, 801933}, {.cgi, 485582}, {.jsp, 450959}, {.cfm, 400592}, {.cls, 281382}, {.do, 278710}, {.pl, 206096}, {.phtml, 164023}, {.jsf, 145743}, {.xhtml, 121294}, {.xml, 99740}, {.action, 94748}, {.kjsp, 64618}, {.node0, 46800}, {.pdf, 42256}, {.Asp, 39789}, {.xq, 29262}, {.c, 26912}, {.mperl, 23378}, {.faces, 20632}]","899","3436428","5083354","[{com, 107402662}, {ru, 18293254}, {org, 14874244}, {net, 12250071}, {de, 10400244}, {jp, 7671416}, {cn, 7074636}, {fr, 4632746}, {pl, 4615241}, {it, 4361374}, {uk, 4144875}, {br, 3785948}, {cz, 3768215}, {edu, 3167047}, {es, 2713973}, {nl, 2375891}, {vn, 2207848}, {ca, 2197131}, {info, 2077231}, {ua, 2000561}, {eu, 1829187}, {hu, 1699195}, {tw, 1478783}, {gr, 1406866}, {ro, 1395873}]","{usp.br=194635, rakuten.co.jp=268139, bing.com=409228, azurewebsites.net=173659, mit.edu=180883, free.fr=357535, mpg.de=206868, blogspot.com=6451535, ru.com=195792, typepad.com=385445, wikidot.com=277913, launchpad.net=213343, cocolog-nifty.com=383383, banggood.com=305660, fc2.com=172039, foursquare.com=434740, ubc.ca=183062, europa.eu=184354, storeboard.com=312655, mehrnews.com=187398, spb.ru=353605, exblog.jp=266704, seesaa.net=330788, challonge.com=308092, ru-land.com=246006}"
"19926901","0.6573764792506109","452967.73485044163","9026243208559","1053040","[7929, 15240, 32982, 59027, 83633, 130792, 332588, 825888, 970124, 1011298, 1035704, 1046053, 1048516, 1049330]","9.045049820124014","26.312124499439225","4958215337029","4.968546016996806","4955616662804","4.965941928309154","application/pdf","{length=5232274, disconnect=10799, time=118}","[{.pdf, 16627834}, {.php, 408388}, {.ashx, 140936}, {.PDF, 136735}, {.aspx, 104304}, {.html, 85073}, {.asp, 73959}, {.do, 26866}, {.cfm, 14610}, {.py, 8586}, {.cgi, 5379}, {.htm, 5159}, {.jsp, 4742}, {.nl, 3170}, {.raw, 2158}, {.pl, 1583}, {.phtml, 1384}, {.es, 1379}, {.Pdf, 1259}, {.action, 763}, {.axd, 731}, {.seam, 690}, {.app21, 632}, {.1, 517}, {.pdfx, 516}]","787","1463948","1679180","[{com, 3978544}, {org, 1899369}, {jp, 1163876}, {de, 1114713}, {gov, 774991}, {it, 723174}, {ru, 590728}, {uk, 561029}, {br, 545244}, {net, 533763}, {pl, 514613}, {fr, 469522}, {edu, 418300}, {in, 358410}, {ca, 305818}, {es, 266626}, {nl, 264621}, {ch, 257891}, {cz, 253913}, {au, 245593}, {ro, 229044}, {eu, 213033}, {id, 159751}, {se, 159501}, {mx, 158221}]","{nrc.gov=34855, infor.pl=16007, un.org=25149, maryland.gov=27594, texas.gov=14358, jimcontent.com=85679, copernicus.org=21401, wa.gov=40787, justia.com=16622, cloudfront.net=21508, finalsite.net=70510, amazonaws.com=25285, wsimg.com=36193, sunbiz.org=15747, mi.gov=14341, ca.gov=44895, legistar.com=37594, arxiv.org=18923, windows.net=40256, hal.science=16117, firebaseapp.com=19722, europa.eu=33425, mhlw.go.jp=20075, gouv.qc.ca=20483, usercontent.one=17184}"
"3184175","0.10504401817511987","11579.529381393924","36871247968","1050295","[613, 644, 693, 778, 843, 954, 1348, 2471, 4860, 10002, 47256, 169523, 256093, 323308]","0.036948070985331725","2.959793353066336","20420561461","0.020463108682303804","20327005856","0.020369358149704104","text/plain","{length=90376, disconnect=3853, time=16}","[{.txt, 515029}, {.readme, 142562}, {.meta, 117624}, {.php, 107269}, {.asc, 99300}, {.ris, 51532}, {.md5, 50998}, {.sha1, 36011}, {.sig, 33068}, {.po, 28272}, {.ebuild, 22643}, {.cif, 17147}, {.src, 16699}, {.sha256, 16649}, {.do, 16402}, {.jsonld, 15602}, {.hint, 13832}, {.m3u, 11711}, {.cgi, 11327}, {.tot, 11252}, {.flags, 10615}, {.SAO, 10572}, {.main, 10304}, {.cbor, 9908}, {.oembed, 9690}]","515","64579","82653","[{org, 797879}, {com, 539480}, {de, 197801}, {net, 165047}, {gov, 156491}, {edu, 147598}, {jp, 96607}, {it, 81216}, {fr, 73310}, {pl, 62913}, {es, 56223}, {ir, 51772}, {ch, 50428}, {uk, 47394}, {eu, 42667}, {io, 41081}, {br, 39707}, {cn, 34647}, {ca, 33928}, {ru, 29973}, {fi, 29194}, {id, 27718}, {cz, 27682}, {nl, 27091}, {se, 22396}]","{ntu.edu.sg=14703, gentoo.org=23620, nasa.gov=60599, noaa.gov=50463, appspot.com=43617, perl.org=17153, lyx.org=14676, drupal.org=25097, debian.org=29160, unibe.ch=20557, debian.net=34825, jussieu.fr=17473, freebsd.org=21731, wayne.edu=16482, netbsd.org=25660, pair.com=21652, ubuntu.com=37325, cpan.org=31123, funet.fi=22480, bakerlab.org=15968, mozilla.org=31291, smartadserver.com=17526, psi.ch=17040, rcsb.org=35494, googlesource.com=62504}"
"3167720","0.10450117762173583","3793.827220524541","12017782363","794925","[1133, 1187, 1284, 1307, 1326, 1366, 1520, 2569, 3799, 5431, 8416, 22481, 49185, 79305]","0.012042821990179501","0.12359046885457048","913644675","9.155482975940462E-4","913544224","9.154476372995596E-4","application/atom+xml","{length=3899, disconnect=16}","[{.atom, 78692}, {.xml, 33658}, {.php, 17513}, {.aspx, 803}, {.cgi, 773}, {.html, 355}, {.feed, 346}, {.rdf, 236}, {.rss, 232}, {.md, 66}, {.asp, 66}, {.do, 65}, {.ashx, 49}, {.1, 42}, {.egov, 32}, {.ttcn, 26}, {.0, 25}, {.pdf, 24}, {.robot, 22}, {.el, 21}, {.yaml, 15}, {.2, 11}, {.htm, 10}, {.ttcn3, 8}, {.json, 7}]","524","131977","238114","[{com, 2337419}, {net, 119535}, {org, 110915}, {br, 64208}, {in, 44391}, {uk, 38583}, {edu, 38481}, {gr, 22501}, {de, 22472}, {info, 21996}, {id, 21515}, {fr, 19535}, {es, 18355}, {it, 17933}, {pl, 16865}, {ca, 16819}, {ar, 10386}, {eu, 10172}, {ru, 9803}, {cz, 9411}, {ng, 8763}, {fi, 8707}, {co, 8030}, {jp, 7762}, {hu, 7441}]","{showdecamisas.com.br=2867, gentoo.org=2923, truthinshredding.com=10795, rivet-head.com=2776, webhitlist.com=2290, wisc.edu=4399, ncsu.edu=2539, justia.com=7857, blogspot.com=931093, sirsi.net=5200, politplatschquatsch.com=2782, baldevpari.com=3645, nuget.org=3643, ning.com=124768, feedburner.com=8009, indieretronews.com=2760, konfrontasi.com=3547, alberta.ca=2622, omeka.net=4716, naver.com=2318, mommasaystoread.com=3658, economicpolicyjournal.com=3531, spoilertv.com=4382, ucf.edu=4092, foulscode.com=2482}"
"2445452","0.08067399069912402","7279.289819632526","17801153848","795753","[869, 924, 1012, 1102, 1183, 1370, 2120, 4879, 9027, 14061, 26748, 58419, 91270, 137055]","0.01783824340764215","0.5048555440875552","2282351321","0.002287106709676902","2274802591","0.0022795422515351224","application/rss+xml","{length=11915, disconnect=429, time=2}","[{.rss, 280823}, {.php, 168969}, {.xml, 161594}, {.pl, 88562}, {.aspx, 38526}, {.ashx, 22687}, {.html, 22012}, {.feed, 13976}, {.bml, 7574}, {.asp, 6960}, {.cfm, 4178}, {.cgi, 2227}, {.jsp, 2035}, {.smpl, 1598}, {.fcgi, 1306}, {.rdf, 1091}, {.htm, 681}, {.do, 419}, {.axd, 415}, {.page, 410}, {.md, 398}, {.rss2, 288}, {.py, 206}, {.action, 153}, {.txt, 129}]","707","462807","509931","[{com, 881314}, {org, 311424}, {net, 114397}, {de, 95787}, {edu, 83443}, {ru, 71772}, {fr, 58788}, {it, 56491}, {uk, 37775}, {in, 35576}, {jp, 32437}, {pl, 28264}, {cz, 28129}, {gov, 27455}, {es, 26412}, {br, 24938}, {ir, 24132}, {ca, 20485}, {nl, 19881}, {info, 19613}, {pt, 18518}, {eu, 14993}, {ar, 14789}, {fm, 14083}, {gr, 13923}]","{diigo.com=6752, buzzsprout.com=6758, az.gov=12162, wisc.edu=5252, uba.ar=4638, justia.com=7234, sapo.pt=10588, uco.es=5835, avid.com=5673, bnf.fr=6212, bvsalud.org=5148, anchor.fm=7612, us.com=4956, ning.com=8939, virginia.edu=7308, feedburner.com=15371, iso.org=99132, legistar.com=7290, xunta.gal=7312, bubblelife.com=4599, follow.it=5487, metafilter.com=9025, spacehey.com=5569, ucf.edu=9212, libsyn.com=5431}"
"1943043","0.06409981995557387","9326.575589423393","18121937413","1049901","[640, 644, 747, 933, 1081, 1362, 2187, 6329, 13977, 23718, 44508, 61062, 93276, 139326]","0.01815969534061806","1.4086667150443917","3031017838","0.003037333109349197","3017966985","0.0030242550642696916","application/xml","{length=26964, disconnect=404, time=3}","[{.xml, 909654}, {.php, 116120}, {.html, 115712}, {.pl, 20879}, {.gpx, 10533}, {.cgi, 8661}, {.nc, 8474}, {.aspx, 7551}, {.asp, 5131}, {.pom, 4942}, {.mw, 4576}, {.jnlp, 4309}, {.do, 4130}, {.xsd, 3729}, {.mods, 3411}, {.htm, 3215}, {.jsp, 3107}, {.xml2, 2614}, {.fgdc, 1879}, {.yxmd, 1840}, {.dc, 1821}, {.shtml, 1659}, {.ashx, 1607}, {.mapnik, 1463}, {.inf3, 1248}]","703","330919","369721","[{com, 623821}, {org, 180481}, {edu, 149158}, {jp, 97205}, {ru, 91142}, {gov, 78744}, {net, 74589}, {de, 56310}, {cn, 50476}, {cz, 39160}, {es, 31585}, {uk, 29119}, {ir, 28770}, {fr, 28352}, {pl, 24924}, {ca, 20185}, {id, 18608}, {eu, 17789}, {nl, 16110}, {it, 15826}, {cat, 13130}, {au, 12548}, {xn--p1ai, 12546}, {br, 11811}, {in, 10770}]","{umd.edu=18609, nii.ac.jp=27095, noaa.gov=15093, grenoble-inp.fr=8053, asu.edu=25302, biblionix.com=19783, hkcsl.com=8030, jsps.go.jp=6405, dbcls.jp=8120, xunta.gal=5917, windows.net=6487, omeka.net=6311, govinfo.gov=8905, usgs.gov=19312, serialzone.cz=15347, europa.eu=11324, seti.org=20184, naturalnews.com=6042, javadoc.io=5934, loc.gov=9755, fallschurchva.gov=6066, zbmath.org=15064, ocha.ac.jp=7231, gencat.cat=10371, ucf.edu=12718}"
"1040301","0.03431890431637563","2198.711286444981","2287321550","792132","[780, 838, 902, 970, 1018, 1099, 1307, 1645, 1865, 2145, 2867, 6176, 14967, 33288]","0.002292087294387914","0.1279437393600506","235284771","2.3577499812917424E-4","234966419","2.354559828274809E-4","text/calendar","{length=1208, disconnect=123}","[{.ics, 156419}, {.php, 145165}, {.aspx, 7943}, {.ashx, 7590}, {.html, 6303}, {.cfm, 1804}, {.asp, 1608}, {.jsp, 803}, {.raw, 376}, {.ical, 369}, {.sas03, 311}, {.do, 307}, {.axd, 247}, {.isc, 174}, {.vcs, 116}, {.vcf, 101}, {.cgi, 100}, {.cfc, 84}, {.sas02, 74}, {.spml, 63}, {.jart, 44}, {.htm, 36}, {.egov, 31}, {.lasso, 31}, {.php3, 28}]","425","79833","86580","[{com, 229021}, {org, 192211}, {de, 139908}, {edu, 65062}, {uk, 38831}, {ca, 34098}, {fr, 28564}, {net, 23272}, {ch, 22487}, {it, 21671}, {nl, 18111}, {at, 17882}, {au, 17587}, {es, 11662}, {cat, 11049}, {us, 9441}, {pl, 8316}, {be, 8202}, {gov, 7624}, {jp, 7378}, {eu, 7248}, {br, 7144}, {nz, 6890}, {cz, 6715}, {se, 6651}]","{soton.ac.uk=2015, fu-berlin.de=1763, adelphi.edu=1944, thessaloniki.gr=1800, wisc.edu=3812, ox.ac.uk=5858, unl.edu=4226, cam.ac.uk=4662, upc.edu=1790, bellinghamschools.org=2297, comalisd.org=2854, duke.edu=4195, msu.edu=1837, ucsd.edu=2887, ning.com=4184, saarbruecken.de=3194, bubblelife.com=2235, libcal.com=3943, ufsc.br=2850, manchester.ac.uk=1907, eventfinda.co.nz=4829, momoyoga.com=2156, indybay.org=1901, ucf.edu=4694, calagator.org=2124}"
"958061","0.031605856178405244","4762.350678088347","4562622453","1049720","[661, 687, 762, 858, 917, 1012, 1393, 2611, 4824, 6738, 13381, 40050, 80014, 114701]","0.00457212889618004","0.905161571131692","1049449027","0.001051635604488778","1046681474","0.0010488622851590821","application/json","{length=8596, disconnect=76}","[{.json, 336838}, {.php, 22069}, {.geojson, 2984}, {.covjson, 1843}, {.aspx, 1746}, {.map, 247}, {.jsp, 207}, {.001, 182}, {.004, 181}, {.002, 171}, {.006, 161}, {.003, 158}, {.JSON, 155}, {.005, 153}, {.do, 148}, {.jsonld, 143}, {.007, 142}, {.ssjs, 139}, {.nodb, 114}, {.008, 112}, {.shtml, 108}, {.009, 100}, {.010, 91}, {.013, 88}, {.1, 87}]","448","25848","32210","[{com, 277397}, {org, 136055}, {gov, 60443}, {edu, 58572}, {app, 47441}, {de, 30660}, {net, 29856}, {uk, 26770}, {me, 26139}, {fr, 20798}, {se, 20117}, {jp, 17132}, {ca, 14685}, {ru, 14209}, {au, 12946}, {io, 11242}, {dev, 9861}, {es, 9856}, {pl, 7207}, {ar, 6617}, {be, 6377}, {br, 5806}, {nl, 4828}, {nz, 4173}, {mx, 4077}]","{census.gov=43928, archive.org=5070, nasa.gov=7583, diesel.com=11082, pandora.net=8619, ltu.se=12888, cam.ac.uk=7163, crossref.org=19634, joins.com=5547, amazonaws.com=5038, fly.dev=5146, rd.com=24749, openalex.org=16009, mozilla.org=12450, run.app=28979, ubc.ca=9339, vercel.app=18248, iatistandard.org=4751, familyhandyman.com=19226, googlesource.com=61813, glitch.me=25144, intersystems.com=5832, gnu.org=4612, tasteofhome.com=5045, ucf.edu=8657}"
"428542","0.014137342839762958","77704.75186096111","33299749772","1051290","[503, 511, 558, 593, 631, 695, 1134, 9897, 50253, 242023, 649813, 1031031, 1049584, 1049809]","0.03336913140117883","10.163764578501057","26022022031","0.026076240164631632","25999780883","0.026053952676130768","application/octet-stream","{length=43363, disconnect=178, time=15}","[{.rmd160, 39884}, {.php, 22316}, {.aspx, 12314}, {.RMD, 10687}, {.filez, 8895}, {.DAT, 8721}, {.dat, 5234}, {.MMM, 3732}, {.000, 3443}, {.vmsbin, 3212}, {.dirtree, 3055}, {.DFT, 2752}, {.ecw, 2322}, {.ashx, 1765}, {.imq, 1572}, {.jsonl, 1395}, {.main, 1390}, {.b1, 1335}, {.g1, 1310}, {.dsk, 1276}, {.zsync, 1000}, {.0, 992}, {.IMD, 924}, {.klz, 896}, {.bsp, 889}]","294","12300","14367","[{org, 81592}, {com, 75058}, {gov, 68111}, {edu, 26689}, {net, 11642}, {ca, 11280}, {tw, 10258}, {de, 9305}, {cz, 8849}, {it, 8136}, {cn, 8045}, {fr, 7259}, {br, 6699}, {fi, 5970}, {kr, 5634}, {ua, 5618}, {ru, 5501}, {cr, 4982}, {es, 4957}, {pa, 3600}, {eu, 3114}, {co, 2842}, {jp, 2741}, {se, 2655}, {pl, 2403}]","{usp.br=4281, uned.ac.cr=3158, navarra.es=2297, noaa.gov=48438, nasa.gov=18546, organojudicial.gob.pa=3597, mit.edu=7616, centos.org=6710, mpoli.fi=2476, tebyan.net=3604, fcitx-im.org=3483, debian.org=11624, freebsd.org=2434, garr.it=6864, qunar.com=6956, sciencenet.cn=2341, kyobobook.co.kr=2608, 4shared.com=4804, vcu.edu=2655, ubuntu.com=2981, macports.org=31802, tku.edu.tw=9582, ttu.edu=7311, hbl.fi=2542, athabascau.ca=10689}"
